date,store_nbr,customers
24-12-2015,46,7594
23-11-2014,13,947
29-04-2017,40,1475
16-01-2016,20,1646
01-10-2014,36,1003
09-04-2015,24,2187
13-07-2014,5,1421
08-09-2014,49,2488
28-01-2017,21,1278
27-05-2013,44,3455
06-07-2013,27,1579
17-04-2015,29,1022
12-05-2013,17,1428
26-06-2013,36,764
30-11-2016,36,1042
07-08-2016,36,1177
14-04-2014,51,1679
22-10-2015,35,596
28-08-2016,43,1263
04-08-2013,27,1782
16-04-2017,49,3458
10-01-2014,38,1583
12-10-2014,14,1142
12-12-2016,37,1479
10-04-2016,21,1196
04-06-2016,49,3373
27-05-2016,54,785
20-10-2016,45,3051
15-03-2017,50,2230
02-08-2016,24,2262
27-12-2016,49,3250
12-12-2016,8,2821
29-11-2014,47,4907
03-02-2016,47,3639
23-08-2016,11,2294
19-03-2017,49,3603
29-12-2014,27,1540
11-09-2016,26,442
30-06-2017,39,1364
05-11-2013,3,2859
07-06-2013,11,2339
30-06-2013,30,699
20-03-2017,16,696
06-02-2013,40,955
15-05-2016,47,4495
21-07-2016,23,933
17-01-2016,11,2627
30-01-2016,10,1029
18-09-2015,47,3455
11-02-2017,28,1389
13-04-2017,34,2531
18-03-2014,24,2380
05-11-2013,40,1173
31-08-2014,8,2907
21-05-2017,34,2047
14-04-2017,43,1383
10-08-2013,25,1428
02-02-2014,19,1275
12-01-2014,15,1048
01-06-2016,13,878
22-02-2016,28,1108
24-08-2015,51,1571
17-12-2014,40,1538
13-10-2015,39,1270
03-09-2014,51,1646
17-09-2014,4,1530
21-02-2017,33,905
15-11-2015,21,1849
27-04-2015,13,1142
03-01-2017,47,4346
31-07-2017,18,1211
23-03-2017,4,1399
28-10-2016,31,1202
06-04-2016,51,1555
01-08-2013,9,2465
07-12-2014,8,3067
18-10-2014,17,1437
11-06-2016,4,1572
03-12-2016,29,1446
29-09-2016,19,914
03-02-2014,1,1898
22-02-2016,9,1831
23-10-2016,20,1999
02-08-2014,15,1415
27-11-2016,42,1337
03-05-2014,23,1178
26-11-2013,25,564
02-10-2015,40,1325
29-11-2015,14,1052
20-07-2016,35,562
02-11-2014,3,2825
24-01-2014,33,1000
05-12-2014,18,1420
01-04-2015,23,1129
11-05-2013,26,1275
09-01-2015,24,2579
15-11-2015,36,1168
08-05-2015,51,1993
06-02-2014,36,995
14-02-2014,17,1166
21-09-2016,14,1228
26-10-2016,10,760
15-04-2013,30,673
21-09-2016,19,1098
21-10-2015,27,1400
19-10-2016,39,1116
26-03-2016,50,3073
01-02-2013,39,1359
13-12-2015,33,1077
14-11-2013,24,2016
23-11-2013,11,2611
18-07-2016,27,1497
10-03-2016,23,905
22-12-2013,14,1404
07-05-2013,32,715
12-05-2016,11,2078
28-01-2013,38,1350
18-11-2013,40,1270
17-07-2017,8,2577
23-12-2015,54,1250
31-01-2014,16,813
28-05-2017,50,3152
04-09-2013,7,1933
21-08-2015,31,1262
21-08-2013,25,821
24-11-2016,9,1860
25-08-2015,21,1173
19-12-2014,32,698
27-03-2016,33,778
18-06-2013,3,2846
20-02-2017,30,97
31-03-2013,15,1097
27-09-2013,51,1757
24-04-2013,13,832
02-02-2016,27,1427
23-02-2014,48,3770
11-06-2015,5,1363
01-09-2016,9,1936
18-07-2014,53,748
15-06-2013,17,1679
08-09-2014,41,898
04-01-2017,11,2505
24-06-2017,48,3434
29-11-2014,10,1166
01-08-2014,12,1161
14-02-2017,1,2051
24-08-2013,51,2049
14-05-2016,10,1104
15-07-2015,10,885
18-05-2015,23,982
24-10-2016,21,926
02-12-2014,45,3723
15-12-2013,39,1873
18-12-2013,8,4084
28-05-2014,14,1353
29-08-2015,2,1966
23-03-2014,26,855
23-09-2013,24,2435
14-10-2015,32,515
03-06-2016,15,1306
04-07-2013,38,1455
29-01-2013,33,1049
08-09-2015,5,1388
03-04-2017,1,1759
20-05-2016,15,1454
08-05-2015,54,808
29-08-2013,1,1647
01-12-2014,30,745
27-05-2017,8,2417
29-05-2017,52,1808
09-05-2016,4,1342
11-08-2016,32,540
05-03-2013,41,737
19-05-2017,40,1262
21-03-2014,4,1513
14-07-2016,39,1322
03-02-2013,41,1204
15-06-2017,50,2295
16-08-2014,47,4410
11-06-2013,43,1066
11-02-2014,15,1322
13-02-2015,43,1450
19-05-2014,19,1178
19-12-2016,43,1411
09-05-2014,7,2111
07-11-2014,38,1574
18-07-2015,27,1763
12-03-2015,16,817
15-01-2016,54,764
11-02-2015,35,590
25-06-2015,45,2895
06-07-2016,9,1916
13-06-2017,19,1114
21-01-2013,6,1602
05-08-2016,54,795
22-09-2016,47,2996
03-06-2017,37,1567
15-10-2014,4,1519
25-11-2014,12,1109
13-08-2015,4,1330
04-02-2014,34,2493
11-12-2014,30,762
28-07-2017,42,1164
11-04-2014,32,552
28-11-2013,28,872
13-06-2014,2,1974
24-08-2013,10,1091
09-06-2014,14,1575
04-04-2017,26,594
04-08-2013,39,1448
30-01-2013,27,1057
11-01-2015,17,1625
02-08-2015,43,1544
21-03-2016,8,2604
30-11-2013,28,1174
18-01-2016,13,923
06-03-2017,11,2444
07-04-2017,30,485
12-11-2015,4,1419
14-06-2015,43,1563
25-07-2015,31,1480
21-11-2014,54,764
28-01-2016,12,1185
06-11-2016,10,863
16-07-2013,54,757
27-04-2015,47,3341
11-05-2013,23,1498
14-02-2014,32,692
09-04-2017,44,5517
23-11-2016,37,1632
13-05-2017,15,1509
26-10-2016,26,390
22-01-2015,50,2240
20-06-2017,31,1481
10-09-2014,36,965
23-12-2014,2,3360
07-05-2014,40,1355
28-02-2013,4,1289
17-09-2016,54,954
19-08-2014,4,1390
29-05-2013,25,695
13-04-2014,13,996
01-02-2014,47,4838
12-03-2014,18,1356
18-11-2014,28,1136
27-06-2014,46,3060
16-10-2016,48,3970
07-11-2014,18,1305
10-11-2016,13,731
27-03-2015,4,1536
31-07-2014,25,712
02-11-2015,13,749
12-08-2016,27,1874
11-06-2014,30,692
27-09-2015,53,938
03-09-2016,46,4487
07-05-2014,30,553
17-02-2015,44,4372
15-01-2014,31,1075
30-07-2014,49,2211
10-11-2015,8,2730
04-05-2015,15,1553
16-05-2017,46,3137
18-07-2017,30,789
04-10-2014,49,3224
06-08-2013,17,1285
02-08-2015,7,1425
15-08-2016,2,1789
09-07-2013,41,757
15-03-2015,32,653
27-01-2014,13,835
17-01-2016,50,2904
10-02-2016,22,707
30-08-2013,17,1117
14-12-2016,19,1165
11-03-2017,47,4696
28-02-2017,10,865
10-12-2013,12,1200
30-06-2014,34,2463
20-02-2015,31,1349
23-12-2013,28,1694
08-04-2016,27,1523
26-07-2016,36,1074
15-03-2014,7,1734
23-08-2013,16,880
02-08-2013,17,1182
07-10-2016,15,1279
03-06-2017,26,671
24-01-2015,31,1451
18-04-2016,17,2112
18-06-2017,47,4356
21-06-2017,39,1288
10-08-2016,39,1285
20-11-2015,30,651
16-05-2015,5,1536
25-05-2014,9,2303
13-05-2017,44,6398
16-08-2015,43,1585
05-05-2014,16,947
09-09-2015,49,2758
12-04-2016,30,699
14-10-2016,39,1252
24-10-2014,26,556
26-03-2014,13,797
04-09-2015,54,779
27-01-2017,53,1048
13-04-2017,11,2324
08-11-2015,25,681
05-12-2016,45,3787
17-06-2013,32,739
04-05-2014,36,1154
24-06-2016,46,2997
26-02-2015,32,550
04-10-2014,19,2107
23-05-2016,51,1522
23-11-2016,19,1052
01-08-2013,25,698
18-04-2015,15,1442
03-10-2016,29,1175
31-05-2017,7,2024
12-03-2016,19,1742
15-02-2017,15,1410
14-05-2013,16,969
02-01-2014,7,1836
04-06-2013,13,1043
03-08-2015,1,1882
01-09-2014,27,1340
29-04-2015,37,1583
17-10-2014,3,2891
10-04-2013,2,1883
08-10-2016,45,4343
26-03-2017,16,774
05-11-2015,32,592
10-07-2014,6,1442
28-11-2014,50,2656
19-07-2013,3,3110
15-12-2015,5,1132
21-03-2015,4,1748
09-07-2016,15,1240
23-06-2016,24,2018
26-11-2015,15,1231
10-04-2015,30,628
05-09-2013,9,2304
13-03-2015,46,2835
14-12-2014,31,1903
25-02-2017,31,1705
12-07-2017,36,1018
10-02-2014,51,1612
18-04-2015,45,4443
08-07-2015,26,530
14-03-2015,39,1676
09-06-2017,30,674
10-06-2014,5,1325
12-04-2016,16,651
18-12-2016,33,1155
16-02-2015,5,979
31-12-2015,3,4421
19-06-2013,25,639
11-05-2014,15,1127
12-10-2013,28,1074
07-08-2016,47,4202
27-01-2015,43,1144
18-01-2014,10,1197
08-04-2016,21,813
24-05-2016,6,1540
21-08-2016,38,1619
04-12-2016,19,1280
15-09-2016,45,3060
31-10-2014,27,1426
03-11-2014,38,2297
10-10-2015,42,1252
10-08-2015,26,555
17-07-2015,25,951
16-06-2016,32,609
29-10-2014,40,1238
09-06-2014,2,1846
26-12-2014,6,2311
05-01-2017,37,1358
06-02-2014,40,1171
28-08-2015,17,1119
10-01-2015,8,2977
11-04-2016,39,1171
19-11-2016,26,547
28-05-2014,44,4250
13-01-2015,12,1121
19-07-2013,40,975
03-12-2016,53,1436
14-08-2013,1,1836
25-03-2016,28,1174
10-02-2013,43,1122
12-03-2016,28,1244
11-01-2015,46,5200
18-08-2016,53,1139
12-10-2013,49,2561
08-01-2016,21,882
28-12-2014,28,1204
24-04-2015,39,1207
03-07-2013,18,1382
13-09-2016,26,404
05-02-2016,4,1532
24-06-2014,17,1163
28-04-2014,48,2695
02-08-2014,18,1294
31-03-2014,38,1668
06-07-2013,50,3391
24-06-2016,21,747
25-06-2015,46,2834
21-06-2017,18,1253
17-03-2015,2,1737
24-08-2016,44,4244
22-02-2013,4,1424
04-11-2015,29,958
16-06-2013,54,1318
05-12-2014,43,1257
24-03-2017,21,1036
01-09-2015,3,3113
18-05-2017,2,1629
25-07-2017,3,2823
29-01-2017,30,600
02-04-2016,17,1861
03-03-2015,39,1335
05-03-2015,53,718
09-03-2017,42,975
17-04-2013,6,1742
09-01-2017,5,1250
01-06-2014,47,4978
17-08-2014,9,2291
17-10-2014,46,2912
04-04-2013,54,844
23-05-2017,42,1061
09-07-2013,48,2246
27-12-2013,17,1262
28-11-2016,15,1365
23-06-2014,8,2785
09-05-2013,5,1318
24-06-2017,43,1464
21-10-2016,21,896
19-10-2014,14,1162
27-06-2013,35,437
29-11-2013,35,516
12-07-2013,2,1852
01-10-2014,4,1666
06-01-2014,30,705
17-11-2013,5,1532
21-01-2013,27,1018
20-03-2015,33,908
16-11-2016,2,1879
16-09-2014,12,1185
11-04-2017,19,1134
01-02-2016,47,3785
04-09-2016,44,4761
20-04-2013,9,2626
21-04-2016,4,1521
19-08-2015,48,2590
21-10-2014,7,1760
21-08-2013,6,1789
21-02-2017,16,648
03-07-2016,9,2305
04-11-2016,12,1469
12-03-2013,33,1152
28-05-2017,22,776
09-08-2016,6,1509
12-06-2013,37,1539
15-11-2015,48,4379
13-10-2016,42,897
25-01-2017,28,1038
13-03-2014,13,791
15-05-2013,46,2974
02-06-2013,13,1081
28-11-2016,50,2355
27-02-2013,8,2751
19-05-2015,15,1456
06-01-2013,1,520
17-01-2017,33,980
15-01-2014,7,1937
28-05-2016,10,989
08-08-2014,46,3274
13-07-2013,33,1211
31-12-2014,36,2497
04-02-2013,12,1182
18-05-2015,45,3301
12-08-2016,13,759
06-05-2017,51,1807
11-11-2015,41,941
22-06-2015,16,973
09-01-2014,24,2176
29-09-2013,41,1132
12-08-2013,51,1513
21-02-2015,9,2184
27-06-2013,54,652
01-05-2013,14,1382
20-10-2016,34,1883
14-02-2017,10,1067
17-06-2017,23,1178
03-08-2016,34,1986
08-02-2017,6,1621
09-04-2016,10,1045
29-05-2014,5,1461
30-10-2016,33,951
26-06-2013,26,617
22-10-2016,42,1237
03-10-2013,2,1798
18-02-2014,3,2794
17-10-2016,22,673
07-10-2015,54,725
13-11-2016,37,1113
06-06-2015,50,3671
09-11-2014,1,505
10-05-2013,2,1831
29-11-2016,8,2450
16-02-2015,31,1186
06-11-2013,43,1110
01-05-2014,2,1970
03-07-2017,40,1549
22-04-2014,47,3558
06-01-2017,5,1437
07-02-2016,5,1054
21-02-2016,23,984
06-09-2013,17,1109
08-11-2014,9,2432
13-12-2015,2,2205
20-06-2013,14,1440
23-06-2017,32,500
05-07-2015,43,1488
04-04-2013,6,1525
30-05-2016,49,2658
16-06-2013,33,1269
13-09-2016,54,752
07-04-2016,11,2181
03-01-2013,14,1823
06-05-2016,47,4089
31-05-2015,6,2302
14-05-2016,12,1350
25-02-2015,40,1313
08-03-2014,41,1120
06-12-2015,11,2997
02-02-2017,32,663
06-07-2016,18,1207
11-11-2013,4,1345
30-12-2016,36,1850
09-04-2016,17,1659
19-06-2013,40,1059
25-08-2015,16,737
18-01-2014,27,1615
03-03-2016,36,1138
07-11-2013,8,2676
19-11-2015,34,1862
17-01-2013,13,794
22-12-2015,36,1732
22-01-2014,39,1121
06-10-2015,9,2044
01-08-2016,12,1251
26-05-2013,30,622
16-02-2015,24,1484
09-12-2014,25,651
18-12-2016,18,1778
30-04-2013,46,2875
21-10-2016,27,1430
13-07-2014,38,2163
27-02-2013,23,1151
12-11-2015,26,415
07-03-2014,33,1068
13-02-2016,27,1846
19-07-2017,11,2134
12-08-2014,6,1457
14-10-2016,51,1743
22-12-2016,21,1946
20-10-2014,35,566
11-07-2017,14,1257
01-10-2015,8,2688
13-11-2014,11,2094
01-10-2016,44,5482
04-10-2014,51,1703
25-04-2017,39,1336
07-05-2013,33,1132
14-03-2015,11,2377
06-09-2014,6,2235
23-02-2016,32,668
03-04-2014,47,3566
19-08-2014,12,1151
18-02-2016,36,1030
28-12-2016,14,1478
21-06-2013,1,1700
20-01-2016,7,2024
12-02-2015,54,788
10-02-2017,22,628
06-06-2013,2,1702
10-03-2014,34,2519
28-06-2014,6,2152
08-04-2016,42,974
05-11-2013,1,1848
01-07-2017,8,3048
25-11-2014,26,474
05-06-2014,46,3134
20-07-2013,50,3158
01-08-2016,30,682
17-05-2014,51,2129
12-10-2014,48,4364
01-05-2017,35,863
25-09-2014,3,2728
15-01-2015,48,2515
05-11-2014,15,1455
01-09-2013,45,4599
09-10-2016,15,1188
19-11-2013,19,1108
20-06-2015,15,1394
04-05-2013,38,2401
31-07-2014,8,2650
10-03-2015,18,1447
03-07-2016,29,1456
19-09-2015,4,1731
05-10-2013,25,1246
02-10-2016,19,1240
07-12-2015,45,3597
04-12-2015,33,902
06-09-2013,12,1135
12-11-2016,54,826
07-03-2016,27,1493
09-08-2016,41,985
06-05-2016,45,3843
18-01-2013,17,1035
20-03-2017,6,1729
03-11-2015,32,604
31-05-2014,35,795
15-04-2013,51,1629
10-01-2014,37,1590
17-02-2013,51,1626
09-03-2014,13,977
22-04-2013,41,762
08-02-2014,51,1880
15-02-2015,11,2284
06-07-2015,8,2131
22-04-2015,27,1391
12-02-2015,17,1161
02-07-2016,42,1330
23-11-2015,41,918
15-09-2013,38,2243
10-04-2015,43,1345
25-06-2017,28,1644
02-10-2015,13,900
29-03-2016,20,1228
25-06-2013,40,1003
17-02-2013,23,1189
30-05-2015,18,1380
06-06-2015,47,4726
12-06-2013,23,1137
10-07-2014,9,1986
20-07-2013,10,1243
18-11-2014,18,1447
19-01-2016,16,733
15-09-2016,4,1197
18-03-2017,19,1560
13-03-2017,3,2795
30-11-2015,17,1370
11-04-2016,30,666
28-07-2016,41,842
24-07-2017,52,1949
25-01-2015,43,1286
21-12-2014,35,676
13-01-2013,33,1207
30-11-2015,11,2041
01-12-2015,39,1446
26-09-2016,6,1595
03-03-2015,53,759
04-08-2015,23,972
04-04-2015,6,2180
12-03-2014,17,1128
09-04-2013,12,1221
26-08-2013,15,1408
17-01-2015,24,2231
29-01-2015,37,1536
26-06-2017,11,2065
07-09-2016,31,1195
07-02-2015,3,3403
07-06-2017,40,1326
09-12-2016,25,842
29-06-2017,40,1251
02-01-2017,25,1519
13-07-2015,44,4067
15-11-2013,4,1445
21-07-2016,20,1296
28-09-2014,38,2286
13-05-2015,7,1755
02-08-2015,47,4385
09-04-2013,43,1123
17-01-2015,3,3761
13-07-2014,27,1995
30-01-2013,41,693
30-07-2015,30,732
24-06-2016,28,913
06-09-2015,1,521
27-09-2013,11,2008
18-05-2015,32,601
21-10-2013,46,3022
29-11-2015,29,1266
30-06-2017,10,842
08-07-2016,23,1071
29-04-2014,1,1756
01-04-2013,15,1540
04-02-2015,50,2357
29-09-2013,5,1316
11-10-2015,43,1474
03-05-2017,5,1346
25-09-2013,3,2912
18-11-2013,25,617
10-09-2013,39,1287
04-03-2016,19,1087
28-05-2016,45,4031
16-05-2017,1,1738
28-04-2014,35,587
22-08-2015,35,817
23-02-2017,25,944
31-08-2015,51,1621
14-01-2013,46,2780
31-03-2013,48,4017
03-02-2015,34,2343
29-09-2014,4,1487
16-07-2014,19,1175
06-10-2016,23,956
11-05-2014,41,1430
10-11-2016,32,514
07-02-2017,47,3470
09-02-2016,34,1545
14-04-2016,22,689
23-07-2015,13,848
24-03-2015,25,814
06-04-2014,45,5031
09-08-2013,8,2947
27-01-2016,25,736
27-01-2017,32,594
11-05-2013,54,1174
29-10-2015,11,1742
14-01-2017,1,1307
13-04-2016,32,554
24-03-2017,14,1087
04-05-2017,6,1522
16-03-2014,31,1570
18-08-2013,2,1821
30-03-2016,36,969
28-06-2016,50,1911
22-09-2016,19,1030
24-09-2015,9,1835
25-08-2013,26,925
04-05-2013,54,996
19-08-2013,40,1357
27-01-2013,7,1299
18-01-2015,11,2693
27-07-2014,46,4162
30-03-2013,3,3450
03-12-2016,32,733
09-06-2013,39,1746
21-07-2017,33,760
10-06-2014,23,1037
21-06-2015,1,518
26-06-2015,39,1232
07-04-2015,1,1862
22-06-2015,25,655
15-04-2017,34,2098
18-03-2016,20,1261
26-08-2016,30,681
28-09-2014,41,1208
19-07-2013,31,1052
07-07-2017,38,1544
14-10-2013,7,1707
15-03-2017,16,695
26-08-2016,48,2556
05-03-2016,2,2129
24-02-2017,51,1784
06-06-2016,14,1349
22-05-2014,49,2111
17-02-2014,4,1378
13-02-2016,44,5153
21-09-2013,48,3551
13-07-2013,37,1592
31-01-2015,46,4619
25-07-2014,7,1792
11-11-2013,10,1063
06-04-2015,1,1815
24-09-2014,53,701
25-10-2014,7,1784
19-02-2016,41,921
13-03-2015,4,1376
08-11-2015,37,1024
10-03-2013,47,4883
28-06-2016,33,834
25-02-2015,30,682
02-08-2016,14,1396
16-07-2013,3,2953
07-05-2014,33,1024
08-07-2017,23,987
23-10-2013,1,1820
19-08-2013,30,713
22-11-2013,19,1071
07-12-2015,23,1029
31-10-2016,37,1460
01-10-2016,51,1825
02-04-2014,36,1090
04-02-2017,48,4185
14-06-2015,8,2724
15-03-2017,9,1975
15-06-2015,16,958
16-05-2017,13,838
26-08-2014,2,1745
24-05-2016,37,1261
17-01-2017,42,1051
19-11-2016,30,703
20-08-2014,19,1237
22-04-2013,12,1168
27-05-2016,23,1059
12-11-2013,37,1410
04-03-2014,5,994
12-04-2017,51,1591
22-04-2015,11,1914
22-03-2015,10,915
15-04-2016,54,806
05-11-2013,16,908
01-11-2016,34,2432
05-10-2016,6,1646
14-10-2016,5,1248
23-03-2014,13,963
14-04-2013,10,1034
21-06-2015,2,2057
14-06-2017,39,1239
30-12-2013,47,6016
12-06-2016,13,845
17-01-2013,38,1342
04-12-2016,1,568
26-06-2015,8,2827
06-12-2015,39,1646
18-06-2015,36,1063
20-07-2014,11,2169
18-04-2014,35,855
24-02-2017,20,1245
25-05-2016,44,3849
23-01-2017,20,1335
09-06-2015,43,1297
02-12-2014,40,1608
20-05-2013,10,1199
05-04-2014,8,3225
22-05-2014,46,2802
21-01-2013,15,1439
09-11-2015,35,596
14-10-2015,1,1746
23-05-2017,5,1168
03-07-2013,51,1730
11-07-2013,39,1339
04-12-2015,24,2562
11-11-2014,8,2534
04-04-2017,13,893
22-12-2013,15,1177
11-02-2015,38,1711
27-07-2016,30,666
20-02-2014,14,1389
07-02-2015,47,4810
30-03-2013,33,1233
12-02-2014,35,480
12-07-2016,49,2473
17-11-2013,32,785
09-10-2013,37,1419
06-08-2015,39,1360
03-04-2014,32,606
31-12-2014,47,5124
20-06-2016,38,1342
23-01-2016,45,4288
18-08-2014,45,3770
09-12-2016,8,3239
12-03-2014,4,1481
27-02-2016,50,2967
10-07-2014,54,750
16-11-2016,32,553
07-04-2017,42,1071
22-11-2014,27,1769
27-09-2016,2,1659
20-10-2013,4,1839
15-08-2014,16,906
23-11-2015,28,956
20-10-2014,3,2965
09-04-2015,38,1512
30-05-2017,4,1179
21-02-2016,54,945
14-12-2015,42,912
08-12-2013,41,1257
09-02-2013,2,1904
02-06-2016,40,1381
11-03-2017,11,2522
17-04-2014,6,1832
17-09-2014,28,978
19-01-2016,29,938
29-05-2016,46,4052
31-05-2015,24,2212
19-08-2015,6,1634
28-01-2015,11,1834
28-10-2013,19,1182
28-03-2017,29,1207
28-02-2015,17,1427
26-03-2014,32,542
29-07-2014,54,758
21-09-2015,40,1394
15-04-2014,30,743
11-02-2015,4,1455
23-04-2013,4,1373
10-07-2017,51,1569
10-06-2016,22,664
15-03-2015,1,502
22-06-2016,2,1895
07-02-2017,9,2149
29-05-2013,54,755
01-10-2015,3,2812
18-04-2013,15,1242
12-07-2013,33,888
14-05-2017,6,2187
26-04-2016,14,1291
27-02-2014,26,550
03-02-2015,47,3578
16-03-2015,10,952
11-06-2015,20,1309
30-08-2016,6,1460
09-03-2014,47,5039
11-06-2017,22,805
25-07-2017,5,1179
28-03-2014,33,991
13-03-2014,31,1516
27-03-2017,43,1420
30-07-2017,24,1832
29-11-2013,17,1028
04-03-2016,2,2001
14-11-2014,15,1204
02-09-2013,28,1196
18-10-2014,51,1938
06-11-2013,12,1304
27-04-2017,39,1226
27-01-2017,50,2324
03-07-2015,26,642
01-01-2014,36,487
17-03-2013,7,1615
03-07-2014,26,558
13-01-2015,27,1325
01-04-2017,41,1461
24-04-2015,15,1282
21-02-2017,6,1613
23-07-2014,32,489
08-02-2015,5,1412
18-08-2013,27,1811
10-03-2015,49,2714
16-06-2017,47,4195
20-01-2017,35,614
06-06-2016,50,2055
25-03-2013,17,1238
05-08-2013,43,1411
18-03-2013,2,1659
18-11-2016,11,2211
28-06-2017,5,1148
13-05-2013,24,2334
29-09-2014,14,1542
04-07-2017,3,2971
15-08-2015,7,1885
11-06-2015,1,1789
03-08-2015,27,1341
21-04-2014,37,1632
13-06-2014,27,1398
28-11-2015,17,1378
28-11-2015,14,1528
26-04-2015,35,682
13-07-2016,30,668
30-04-2015,6,1641
09-07-2014,38,1597
12-12-2013,15,1259
19-09-2014,2,1818
17-08-2014,8,2591
10-09-2014,23,1074
06-04-2016,22,744
20-07-2017,22,740
04-03-2015,53,814
26-11-2013,45,2858
18-10-2016,29,1166
24-04-2017,44,3429
04-12-2016,46,4848
11-09-2016,53,1304
22-07-2013,43,1213
30-05-2016,29,1060
05-05-2014,51,1747
06-05-2017,33,1027
23-09-2013,14,1645
25-09-2014,31,1126
01-12-2016,30,740
01-03-2013,49,1928
18-12-2015,4,1856
03-12-2014,46,3283
19-07-2017,31,1214
13-07-2014,39,1373
01-04-2014,11,2709
17-03-2015,10,957
16-05-2016,16,785
31-01-2016,30,676
26-12-2013,47,4810
10-08-2014,3,3146
02-02-2016,48,2675
08-05-2014,7,1805
28-08-2016,7,1542
02-07-2013,16,889
25-05-2013,16,1029
24-03-2013,3,3348
15-09-2013,54,1181
01-08-2016,42,1101
16-08-2015,39,1403
02-06-2017,35,720
12-02-2014,15,1267
22-11-2015,49,3304
10-05-2016,46,2727
10-04-2015,26,562
05-10-2014,23,1098
25-06-2015,10,859
08-12-2015,51,1563
31-08-2016,29,1050
03-05-2013,23,1172
24-07-2014,33,989
28-04-2014,7,1787
28-12-2015,51,1891
05-10-2015,16,741
13-12-2013,49,2731
22-04-2017,12,1237
02-06-2016,23,916
05-07-2016,17,1512
11-04-2014,26,623
21-07-2014,17,1275
03-02-2015,5,1541
16-02-2016,24,2209
01-01-2015,25,2202
27-01-2014,49,2050
30-04-2014,54,764
10-10-2016,8,2589
12-12-2015,34,2470
09-06-2017,10,762
02-02-2017,31,1490
10-08-2016,51,1606
21-09-2013,12,1374
02-08-2015,50,3147
10-10-2013,9,1971
10-12-2013,40,1214
05-01-2015,43,1471
10-03-2013,46,4667
27-07-2013,1,1247
14-12-2014,27,2032
09-04-2015,47,3288
28-06-2017,50,2172
14-12-2016,25,759
23-08-2013,7,1807
19-04-2016,40,1870
15-07-2014,48,2735
22-02-2015,9,2359
18-02-2016,53,750
25-03-2017,7,1901
26-12-2013,40,1260
22-06-2013,44,4603
15-06-2016,9,1820
28-07-2016,53,1150
11-03-2014,12,1050
28-03-2017,50,2111
15-08-2014,11,2363
15-02-2017,26,592
06-10-2016,9,1916
09-01-2013,51,1786
01-09-2015,4,1505
02-09-2014,18,1682
07-01-2017,16,747
01-08-2015,28,1544
31-03-2014,5,1542
07-01-2015,25,920
24-01-2017,8,2509
06-03-2016,28,1460
26-06-2016,8,2636
04-02-2013,51,1545
26-08-2016,26,482
12-05-2014,45,3424
04-07-2013,49,2027
08-09-2015,19,1173
24-09-2013,5,1277
25-08-2014,39,1231
11-12-2015,3,3661
11-12-2013,17,1232
16-10-2014,25,679
04-11-2015,42,1025
20-09-2013,51,1762
01-07-2016,29,1024
02-12-2013,16,1015
08-10-2013,11,2319
07-12-2014,36,1157
23-02-2015,31,1359
02-10-2015,1,1856
12-07-2017,53,1095
19-04-2017,15,1354
25-06-2016,8,2823
14-04-2014,39,1484
29-01-2016,6,1726
08-04-2017,24,2044
11-05-2013,16,1167
11-06-2014,28,926
17-10-2016,45,3218
12-06-2016,17,1825
08-03-2013,19,1077
15-02-2015,25,3046
15-07-2015,35,643
29-06-2015,50,2075
03-02-2013,39,1591
27-07-2017,23,897
18-04-2014,4,1695
19-02-2015,54,814
08-10-2015,51,1535
06-06-2013,39,1297
22-06-2015,32,590
02-09-2016,47,4027
04-11-2015,53,937
22-07-2017,14,1449
25-04-2013,48,2237
21-06-2016,17,1500
21-12-2014,39,2159
23-04-2017,30,649
26-09-2016,48,2397
14-12-2014,15,1112
26-06-2015,46,3076
31-03-2014,12,1230
10-05-2017,43,1265
05-06-2016,1,489
11-12-2016,48,4213
01-08-2014,43,1331
20-03-2016,10,857
05-11-2015,15,1349
05-07-2017,19,1073
02-06-2013,4,1898
22-10-2013,15,1231
08-03-2013,47,3516
30-10-2016,26,515
15-04-2014,49,2278
06-05-2017,36,1199
29-01-2015,45,2793
15-07-2016,7,1977
23-02-2016,17,1367
18-12-2016,39,1865
19-10-2015,7,1752
17-08-2016,44,4256
02-09-2016,10,866
08-08-2013,47,3193
21-09-2014,19,1206
30-10-2013,9,1797
17-06-2014,23,1057
20-04-2015,15,1534
29-09-2013,26,908
10-05-2013,26,767
18-06-2015,33,1010
10-07-2014,35,593
24-09-2015,15,1290
02-09-2016,13,935
05-03-2017,24,1694
08-12-2014,7,1942
14-07-2016,15,1174
11-12-2013,3,3460
25-07-2016,33,918
31-10-2013,33,1041
21-02-2017,22,672
13-08-2013,11,2364
17-11-2013,51,1864
17-12-2016,45,5360
04-08-2016,53,1247
13-08-2015,30,683
06-09-2015,44,5327
20-10-2015,16,718
15-09-2013,11,2984
10-06-2015,54,761
12-04-2016,35,761
30-03-2016,41,992
17-04-2017,29,1168
07-09-2013,50,3569
21-01-2013,2,1864
02-04-2014,44,4366
27-02-2015,3,3043
28-12-2015,25,1546
26-04-2014,15,1260
02-11-2013,38,2388
07-10-2015,21,1062
21-07-2014,37,1524
16-01-2013,50,2302
27-02-2014,33,1048
04-04-2015,36,1561
25-07-2017,29,1184
08-11-2015,38,1844
19-01-2015,47,3439
07-07-2016,38,1310
27-12-2014,3,3372
08-07-2017,54,917
